"fireid","fireYear","usgs.site","firearea","X0","X1","X2","X3"
"NM3299610542820030509",2003,"USGS-08407500",13829476.8099517,1685347.75238205,4050400.0950674,4651528.87814798,3435068.09721967
"NM3305210803320030704",2003,"USGS-09430500",6477477.88891952,2687519.96116728,3364517.80352328,420345.006931679,NA
"NM3305210803320030704",2003,"USGS-09431500",6477477.88891952,2687519.96116728,3364517.80352328,420345.006931679,NA
"NM3305210803320030704",2003,"USGS-09432000",6477477.88891952,2687519.96116728,3364517.80352328,420345.006931679,NA
"NM3305210803320030704",2003,"USGS-09442000",6477477.88891952,2687519.96116728,3364517.80352328,420345.006931679,NA
"NM3305210803320030704",2003,"USGS-09448500",6477477.88891952,2687519.96116728,3364517.80352328,420345.006931679,NA
"NM3305210803320030704",2003,"USGS-09466500",6477477.88891952,2687519.96116728,3364517.80352328,420345.006931679,NA
"NM3305210803320030704",2003,"USGS-09474000",6477477.88891952,2687519.96116728,3364517.80352328,420345.006931679,NA
"NM3312510781920030620",2003,"USGS-08477110",465707.862475668,46278.0625306373,307481.759344363,111869.782942708,NA
"NM3320710783520030618",2003,"USGS-09430030",1471802.09448502,1456008.44302236,10176.3362821691,NA,3074.12771905637
"NM3320710783520030618",2003,"USGS-09430500",1471802.09448502,1456008.44302236,10176.3362821691,NA,3074.12771905637
"NM3320710783520030618",2003,"USGS-09431500",1471802.09448502,1456008.44302236,10176.3362821691,NA,3074.12771905637
"NM3320710783520030618",2003,"USGS-09432000",1471802.09448502,1456008.44302236,10176.3362821691,NA,3074.12771905637
"NM3320710783520030618",2003,"USGS-09442000",1471802.09448502,1456008.44302236,10176.3362821691,NA,3074.12771905637
"NM3320710783520030618",2003,"USGS-09448500",1471802.09448502,1456008.44302236,10176.3362821691,NA,3074.12771905637
"NM3320710783520030618",2003,"USGS-09466500",1471802.09448502,1456008.44302236,10176.3362821691,NA,3074.12771905637
"NM3320710783520030618",2003,"USGS-09474000",1471802.09448502,1456008.44302236,10176.3362821691,NA,3074.12771905637
"NM3322510843320030531",2003,"USGS-09430500",409501993.210469,53196040.0673944,264553669.501946,72823098.5514552,18692799.3523208
"NM3322510843320030531",2003,"USGS-09431500",461373182.696035,56818403.0340994,300272634.304726,84472225.5449372,19552541.2808364
"NM3322510843320030531",2003,"USGS-09432000",461373182.696035,56818403.0340994,300272634.304726,84472225.5449372,19552541.2808364
"NM3322510843320030531",2003,"USGS-09442000",461373182.696035,56818403.0340994,300272634.304726,84472225.5449372,19552541.2808364
"NM3322510843320030531",2003,"USGS-09448500",461373182.696035,56818403.0340994,300272634.304726,84472225.5449372,19552541.2808364
"NM3322510843320030531",2003,"USGS-09466500",461373182.696035,56818403.0340994,300272634.304726,84472225.5449372,19552541.2808364
"NM3322510843320030531",2003,"USGS-09474000",461373182.696035,56818403.0340994,300272634.304726,84472225.5449372,19552541.2808364
"NM3281310864620040620",2004,"USGS-09431500",12428779.6964974,3262777.31659773,7175190.31452972,1955170.84960938,27154.46484375
"NM3281310864620040620",2004,"USGS-09432000",12787326.9157802,3427186.71028646,7368032.70043658,1955170.84960938,27154.46484375
"NM3281310864620040620",2004,"USGS-09448500",12787326.9157802,3427186.71028646,7368032.70043658,1955170.84960938,27154.46484375
"NM3281310864620040620",2004,"USGS-09466500",12787326.9157802,3427186.71028646,7368032.70043658,1955170.84960938,27154.46484375
"NM3281310864620040620",2004,"USGS-09442000",12787326.9157802,3427186.71028646,7368032.70043658,1955170.84960938,27154.46484375
"NM3281310864620040620",2004,"USGS-09474000",12787326.9157802,3427186.71028646,7368032.70043658,1955170.84960938,27154.46484375
"NM3311510831520040625",2004,"USGS-09430500",22512771.5622202,2027018.32960325,8730914.69972426,8391768.05134804,3341012.19698223
"NM3311510831520040625",2004,"USGS-09431500",22512771.5622202,2027018.32960325,8730914.69972426,8391768.05134804,3341012.19698223
"NM3311510831520040625",2004,"USGS-09432000",22512771.5622202,2027018.32960325,8730914.69972426,8391768.05134804,3341012.19698223
"NM3311510831520040625",2004,"USGS-09442000",22512771.5622202,2027018.32960325,8730914.69972426,8391768.05134804,3341012.19698223
"NM3311510831520040625",2004,"USGS-09448500",22512771.5622202,2027018.32960325,8730914.69972426,8391768.05134804,3341012.19698223
"NM3311510831520040625",2004,"USGS-09466500",22512771.5622202,2027018.32960325,8730914.69972426,8391768.05134804,3341012.19698223
"NM3311510831520040625",2004,"USGS-09474000",22512771.5622202,2027018.32960325,8730914.69972426,8391768.05134804,3341012.19698223
"NM3316010826120040625",2004,"USGS-09430500",14604569.6031137,4779804.37872243,8594678.51433823,811454.045955882,405777.8671875
"NM3316010826120040625",2004,"USGS-09431500",14604569.6031137,4779804.37872243,8594678.51433823,811454.045955882,405777.8671875
"NM3316010826120040625",2004,"USGS-09432000",14604569.6031137,4779804.37872243,8594678.51433823,811454.045955882,405777.8671875
"NM3316010826120040625",2004,"USGS-09442000",14604569.6031137,4779804.37872243,8594678.51433823,811454.045955882,405777.8671875
"NM3316010826120040625",2004,"USGS-09448500",14604569.6031137,4779804.37872243,8594678.51433823,811454.045955882,405777.8671875
"NM3316010826120040625",2004,"USGS-09466500",14604569.6031137,4779804.37872243,8594678.51433823,811454.045955882,405777.8671875
"NM3316010826120040625",2004,"USGS-09474000",14604569.6031137,4779804.37872243,8594678.51433823,811454.045955882,405777.8671875
"NM3361010535120040515",2004,"USGS-08386000",148209037.779274,14435165.3382659,40577997.9005361,41456651.2856388,51657948.6688189
"NM3361010535120040515",2004,"USGS-08390020",46806827.0723843,7812323.57490809,21402786.5574602,13238211.5750766,4325886.92061121
"NM3361010535120040515",2004,"USGS-08390500",65446672.6660596,8346626.9598269,25656362.2881434,22086160.0644148,9326603.91321232
"NM3361010535120040515",2004,"USGS-08390800",65446672.6660596,8346626.9598269,25656362.2881434,22086160.0644148,9326603.91321232
"NM3361010535120040515",2004,"USGS-08393610",65446672.6660596,8346626.9598269,25656362.2881434,22086160.0644148,9326603.91321232
"NM3361010535120040515",2004,"USGS-08394024",245112996.906047,28418416.579496,77754960.8375076,73857053.2051241,64962039.0688649
"NM3361010535120040515",2004,"USGS-08394033",245112996.906047,28418416.579496,77754960.8375076,73857053.2051241,64962039.0688649
"NM3361010535120040515",2004,"USGS-08395500",245112996.906047,28418416.579496,77754960.8375076,73857053.2051241,64962039.0688649
"NM3361010535120040515",2004,"USGS-08396500",245112996.906047,28418416.579496,77754960.8375076,73857053.2051241,64962039.0688649
"NM3361010535120040515",2004,"USGS-08401500",245112996.906047,28418416.579496,77754960.8375076,73857053.2051241,64962039.0688649
"NM3361010535120040515",2004,"USGS-08402000",245112996.906047,28418416.579496,77754960.8375076,73857053.2051241,64962039.0688649
"NM3361010535120040515",2004,"USGS-08404000",245112996.906047,28418416.579496,77754960.8375076,73857053.2051241,64962039.0688649
"NM3361010535120040515",2004,"USGS-08405200",245112996.906047,28418416.579496,77754960.8375076,73857053.2051241,64962039.0688649
"NM3361010535120040515",2004,"USGS-08406500",245112996.906047,28418416.579496,77754960.8375076,73857053.2051241,64962039.0688649
"NM3361010535120040515",2004,"USGS-08407000",245112996.906047,28418416.579496,77754960.8375076,73857053.2051241,64962039.0688649
"NM3361010535120040515",2004,"USGS-08407500",245112996.906047,28418416.579496,77754960.8375076,73857053.2051241,64962039.0688649
"NM3318310530520050501",2005,"USGS-08405200",7439908.91503682,7167679.96170343,263879.509221814,NA,NA
"NM3318310530520050501",2005,"USGS-08390500",5466558.9557251,5304888.60710018,155265.549785539,NA,NA
"NM3318310530520050501",2005,"USGS-08390800",5466558.9557251,5304888.60710018,155265.549785539,NA,NA
"NM3318310530520050501",2005,"USGS-08393610",5466558.9557251,5304888.60710018,155265.549785539,NA,NA
"NM3318310530520050501",2005,"USGS-08394024",5466558.9557251,5304888.60710018,155265.549785539,NA,NA
"NM3318310530520050501",2005,"USGS-08394033",5466558.9557251,5304888.60710018,155265.549785539,NA,NA
"NM3318310530520050501",2005,"USGS-08395500",7439908.91503682,7167679.96170343,263879.509221814,NA,NA
"NM3318310530520050501",2005,"USGS-08396500",7439908.91503682,7167679.96170343,263879.509221814,NA,NA
"NM3318310530520050501",2005,"USGS-08401500",7439908.91503682,7167679.96170343,263879.509221814,NA,NA
"NM3318310530520050501",2005,"USGS-08402000",7439908.91503682,7167679.96170343,263879.509221814,NA,NA
"NM3318310530520050501",2005,"USGS-08404000",7439908.91503682,7167679.96170343,263879.509221814,NA,NA
"NM3318310530520050501",2005,"USGS-08406500",7439908.91503682,7167679.96170343,263879.509221814,NA,NA
"NM3318310530520050501",2005,"USGS-08407000",7439908.91503682,7167679.96170343,263879.509221814,NA,NA
"NM3318310530520050501",2005,"USGS-08407500",7439908.91503682,7167679.96170343,263879.509221814,NA,NA
"NM3347610438720050318",2005,"USGS-08407000",8025734.68666155,1679844.60939798,6040736.44924939,293863.585026042,NA
"NM3347610438720050318",2005,"USGS-08394024",8025734.68666155,1679844.60939798,6040736.44924939,293863.585026042,NA
"NM3347610438720050318",2005,"USGS-08394033",8025734.68666155,1679844.60939798,6040736.44924939,293863.585026042,NA
"NM3347610438720050318",2005,"USGS-08395500",8025734.68666155,1679844.60939798,6040736.44924939,293863.585026042,NA
"NM3347610438720050318",2005,"USGS-08396500",8025734.68666155,1679844.60939798,6040736.44924939,293863.585026042,NA
"NM3347610438720050318",2005,"USGS-08401500",8025734.68666155,1679844.60939798,6040736.44924939,293863.585026042,NA
"NM3347610438720050318",2005,"USGS-08402000",8025734.68666155,1679844.60939798,6040736.44924939,293863.585026042,NA
"NM3347610438720050318",2005,"USGS-08404000",8025734.68666155,1679844.60939798,6040736.44924939,293863.585026042,NA
"NM3347610438720050318",2005,"USGS-08405200",8025734.68666155,1679844.60939798,6040736.44924939,293863.585026042,NA
"NM3347610438720050318",2005,"USGS-08406500",8025734.68666155,1679844.60939798,6040736.44924939,293863.585026042,NA
"NM3347610438720050318",2005,"USGS-08407500",8025734.68666155,1679844.60939798,6040736.44924939,293863.585026042,NA
"NM3631810394120050413",2005,"USGS-07226500",67946981.7926117,1024774.6435815,66880055.5231235,52060.830078125,NA
"NM3223610451120060503",2006,"USGS-08405105",6688330.49951074,4595464.55621936,2086962.91812194,NA,NA
"NM3223610451120060503",2006,"USGS-08405150",6688330.49951074,4595464.55621936,2086962.91812194,NA,NA
"NM3223610451120060503",2006,"USGS-08405200",6688330.49951074,4595464.55621936,2086962.91812194,NA,NA
"NM3223610451120060503",2006,"USGS-08406500",6688330.49951074,4595464.55621936,2086962.91812194,NA,NA
"NM3223610451120060503",2006,"USGS-08407000",6688330.49951074,4595464.55621936,2086962.91812194,NA,NA
"NM3223610451120060503",2006,"USGS-08407500",6688330.49951074,4595464.55621936,2086962.91812194,NA,NA
"NM3299510817920060602",2006,"USGS-09431500",50752134.5867207,20749639.7156173,22902911.4290288,6362705.09031863,704816.134765625
"NM3299510817920060602",2006,"USGS-09432000",50752134.5867207,20749639.7156173,22902911.4290288,6362705.09031863,704816.134765625
"NM3299510817920060602",2006,"USGS-09442000",50752134.5867207,20749639.7156173,22902911.4290288,6362705.09031863,704816.134765625
"NM3299510817920060602",2006,"USGS-09448500",50752134.5867207,20749639.7156173,22902911.4290288,6362705.09031863,704816.134765625
"NM3299510817920060602",2006,"USGS-09466500",50752134.5867207,20749639.7156173,22902911.4290288,6362705.09031863,704816.134765625
"NM3299510817920060602",2006,"USGS-09430500",50752134.5867207,20749639.7156173,22902911.4290288,6362705.09031863,704816.134765625
"NM3299510817920060602",2006,"USGS-09474000",50752134.5867207,20749639.7156173,22902911.4290288,6362705.09031863,704816.134765625
"NM3313910542120060527",2006,"USGS-08405200",5595232.01375265,5587854.93880974,NA,NA,NA
"NM3313910542120060527",2006,"USGS-08395500",5595232.01375265,5587854.93880974,NA,NA,NA
"NM3313910542120060527",2006,"USGS-08396500",5595232.01375265,5587854.93880974,NA,NA,NA
"NM3313910542120060527",2006,"USGS-08401500",5595232.01375265,5587854.93880974,NA,NA,NA
"NM3313910542120060527",2006,"USGS-08402000",5595232.01375265,5587854.93880974,NA,NA,NA
"NM3313910542120060527",2006,"USGS-08404000",5595232.01375265,5587854.93880974,NA,NA,NA
"NM3313910542120060527",2006,"USGS-08406500",5595232.01375265,5587854.93880974,NA,NA,NA
"NM3313910542120060527",2006,"USGS-08407000",5595232.01375265,5587854.93880974,NA,NA,NA
"NM3313910542120060527",2006,"USGS-08407500",5595232.01375265,5587854.93880974,NA,NA,NA
"NM3322510529920060404",2006,"USGS-08395500",16299719.5810159,16075133.4266927,133841.844278493,81066.39453125,NA
"NM3322510529920060404",2006,"USGS-08405200",16299719.5810159,16075133.4266927,133841.844278493,81066.39453125,NA
"NM3322510529920060404",2006,"USGS-08390500",16299719.5810159,16075133.4266927,133841.844278493,81066.39453125,NA
"NM3322510529920060404",2006,"USGS-08390800",16299719.5810159,16075133.4266927,133841.844278493,81066.39453125,NA
"NM3322510529920060404",2006,"USGS-08393610",16299719.5810159,16075133.4266927,133841.844278493,81066.39453125,NA
"NM3322510529920060404",2006,"USGS-08394024",16299719.5810159,16075133.4266927,133841.844278493,81066.39453125,NA
"NM3322510529920060404",2006,"USGS-08394033",16299719.5810159,16075133.4266927,133841.844278493,81066.39453125,NA
"NM3322510529920060404",2006,"USGS-08396500",16299719.5810159,16075133.4266927,133841.844278493,81066.39453125,NA
"NM3322510529920060404",2006,"USGS-08401500",16299719.5810159,16075133.4266927,133841.844278493,81066.39453125,NA
"NM3322510529920060404",2006,"USGS-08402000",16299719.5810159,16075133.4266927,133841.844278493,81066.39453125,NA
"NM3322510529920060404",2006,"USGS-08404000",16299719.5810159,16075133.4266927,133841.844278493,81066.39453125,NA
"NM3322510529920060404",2006,"USGS-08406500",16299719.5810159,16075133.4266927,133841.844278493,81066.39453125,NA
"NM3322510529920060404",2006,"USGS-08407000",16299719.5810159,16075133.4266927,133841.844278493,81066.39453125,NA
"NM3322510529920060404",2006,"USGS-08407500",16299719.5810159,16075133.4266927,133841.844278493,81066.39453125,NA
"NM3379610486320060518",2006,"USGS-08386000",6510088.03700668,6506219.31382506,NA,NA,NA
"NM3379610486320060518",2006,"USGS-08394024",6510088.03700668,6506219.31382506,NA,NA,NA
"NM3379610486320060518",2006,"USGS-08394033",6510088.03700668,6506219.31382506,NA,NA,NA
"NM3379610486320060518",2006,"USGS-08395500",6510088.03700668,6506219.31382506,NA,NA,NA
"NM3379610486320060518",2006,"USGS-08396500",6510088.03700668,6506219.31382506,NA,NA,NA
"NM3379610486320060518",2006,"USGS-08401500",6510088.03700668,6506219.31382506,NA,NA,NA
"NM3379610486320060518",2006,"USGS-08402000",6510088.03700668,6506219.31382506,NA,NA,NA
"NM3379610486320060518",2006,"USGS-08404000",6510088.03700668,6506219.31382506,NA,NA,NA
"NM3379610486320060518",2006,"USGS-08405200",6510088.03700668,6506219.31382506,NA,NA,NA
"NM3379610486320060518",2006,"USGS-08406500",6510088.03700668,6506219.31382506,NA,NA,NA
"NM3379610486320060518",2006,"USGS-08407000",6510088.03700668,6506219.31382506,NA,NA,NA
"NM3379610486320060518",2006,"USGS-08407500",6510088.03700668,6506219.31382506,NA,NA,NA
"NM3397510539020060518",2006,"USGS-08386000",28899208.8429399,28887585.1554151,NA,NA,NA
"NM3397510539020060518",2006,"USGS-08394024",28899208.8429399,28887585.1554151,NA,NA,NA
"NM3397510539020060518",2006,"USGS-08394033",28899208.8429399,28887585.1554151,NA,NA,NA
"NM3397510539020060518",2006,"USGS-08395500",28899208.8429399,28887585.1554151,NA,NA,NA
"NM3397510539020060518",2006,"USGS-08396500",28899208.8429399,28887585.1554151,NA,NA,NA
"NM3397510539020060518",2006,"USGS-08401500",28899208.8429399,28887585.1554151,NA,NA,NA
"NM3397510539020060518",2006,"USGS-08402000",28899208.8429399,28887585.1554151,NA,NA,NA
"NM3397510539020060518",2006,"USGS-08404000",28899208.8429399,28887585.1554151,NA,NA,NA
"NM3397510539020060518",2006,"USGS-08405200",28899208.8429399,28887585.1554151,NA,NA,NA
"NM3397510539020060518",2006,"USGS-08406500",28899208.8429399,28887585.1554151,NA,NA,NA
"NM3397510539020060518",2006,"USGS-08407000",28899208.8429399,28887585.1554151,NA,NA,NA
"NM3397510539020060518",2006,"USGS-08407500",28899208.8429399,28887585.1554151,NA,NA,NA
"NM3425610422820060423",2006,"USGS-08404000",4962477.08542237,4414958.97933517,544318.773475797,NA,NA
"NM3425610422820060423",2006,"USGS-08385630",4962477.08542237,4414958.97933517,544318.773475797,NA,NA
"NM3425610422820060423",2006,"USGS-08385643",4962477.08542237,4414958.97933517,544318.773475797,NA,NA
"NM3425610422820060423",2006,"USGS-08386000",4962477.08542237,4414958.97933517,544318.773475797,NA,NA
"NM3425610422820060423",2006,"USGS-08394024",4962477.08542237,4414958.97933517,544318.773475797,NA,NA
"NM3425610422820060423",2006,"USGS-08394033",4962477.08542237,4414958.97933517,544318.773475797,NA,NA
