usgs_site,event_id,segment_intersects,distance,segment,vertex,Euclidean
USGS-08385522,NM3487210425920110721,NA,NA,NA,NA,NA
USGS-08385522,NM3494710535420080624,2,198018.3634598415,606,6,123074.19400070298
USGS-08385522,NM3498410525919880221,1,198054.03977463822,595,79,119728.72391645735
USGS-08385522,NM3499410446619920319,1,128684.1353006964,405,11,75695.92534710397
USGS-08385522,NM3499910519320110507,NA,NA,NA,NA,NA
USGS-08385522,NM3511510474220000806,1,164404.63233998488,548,9,98865.65385869551
USGS-08385522,NM3518210477820060413,1,186904.48167342477,574,60,106824.45820474344
USGS-08385522,NM3520010461620060718,NA,NA,NA,NA,NA
USGS-08385522,NM3525310486320000211,9,210223.01014708003,725,29,114186.3984431493
USGS-08385522,NM3530710473420180615,1,217597.02292053684,739,4,120284.29651629357
USGS-08385522,NM3532810554820211019,2,298735.00129939144,1259,59,163778.91346525072
USGS-08385522,NM3534310555920210409,NA,NA,NA,NA,NA
USGS-08385522,NM3535510485220160406,2,229994.88244955186,801,12,128340.44725254597
USGS-08385522,NM3535710564020180302,2,308297.39172087563,1338,28,171344.57223941459
USGS-08385522,NM3548910490520160229,NA,NA,NA,NA,NA
USGS-08385522,NM3553410550120210509,NA,NA,NA,NA,NA
USGS-08385522,NM3553810546220150606,2,312009.2043355703,1638,45,176760.68548040435
USGS-08385522,NM3555610510819960606,2,300152.71827952366,1365,6,167526.88500741968
USGS-08385522,NM3570310559420000529,24,335996.1180365753,1607,1,194475.3295991465
USGS-08385522,NM3571510568020130530,7,361780.3864631777,1812,25,202526.71347209017
USGS-08385522,NM3584910555020020615,4,382843.7079419756,1839,12,206926.2235659572
USGS-08385522,NM3591110572720130610,4,382646.90757667506,1879,36,216266.16317162695
USGS-08385630,NM3395910460319900628,NA,NA,NA,NA,NA
USGS-08385630,NM3408810440520110416,NA,NA,NA,NA,NA
USGS-08385630,NM3425610422820060423,8,28162.085606100074,104,5,19126.110117938268
USGS-08385630,NM3425910436319890310,6,28389.59152221145,73,14,19518.010466095137
USGS-08385630,NM3435410460419910326,NA,NA,NA,NA,NA
USGS-08385630,NM3436110411620110711,NA,NA,NA,NA,NA
USGS-08385630,NM3436510390420060422,NA,NA,NA,NA,NA
USGS-08385630,NM3437710409320110810,NA,NA,NA,NA,NA
USGS-08385630,NM3441610491620060415,1,99182.65442800093,303,36,58975.18774959878
USGS-08385630,NM3442710449919920221,4,58395.07046440373,230,6,33302.25035677507
USGS-08385630,NM3444110416719930315,4,53552.035280701115,183,29,35427.83225803111
USGS-08385630,NM3444410434820000217,27,71235.56643879309,292,2,36382.099450936956
USGS-08385630,NM3444710387920110410,NA,NA,NA,NA,NA
USGS-08385630,NM3450010404519940818,3,86509.00190016585,411,4,57160.10153634378
USGS-08385630,NM3454310482319900625,NA,NA,NA,NA,NA
USGS-08385630,NM3460510376020090304,2,120196.76756063041,524,33,76492.36301783688
USGS-08385630,NM3461110428620110618,8,92276.34833161291,429,355,60003.71687338088
USGS-08385630,NM3464910402220110412,NA,NA,NA,NA,NA
USGS-08385630,NM3466710390919890131,1,140254.38593201517,351,37,75016.69876993993
USGS-08385630,NM3468310502120000309,NA,NA,NA,NA,NA
USGS-08385630,NM3473010506520000316,NA,NA,NA,NA,NA
USGS-08385630,NM3476310545920170209,3,259227.53480668095,912,36,126354.85678153767
USGS-08385630,NM3478310407419990305,1,166208.17705773178,639,55,81153.86977023282
USGS-08385630,NM3478610492819880222,3,186606.9574793026,692,41,89522.81574876186
USGS-08385630,NM3485310410620150313,NA,NA,NA,NA,NA
USGS-08385630,NM3485810491220110401,2,199089.64549847468,718,14,100096.09697035054
USGS-08385630,NM3487210425920110721,NA,NA,NA,NA,NA
USGS-08385630,NM3494710535420080624,2,245804.58863548367,861,6,133450.25301434167
USGS-08385630,NM3498410525919880221,1,245840.26495028043,850,79,132207.66194316573
USGS-08385630,NM3499410446619920319,1,176470.36047633857,656,11,102216.65922648924
USGS-08385630,NM3499910519320110507,NA,NA,NA,NA,NA
USGS-08385630,NM3511510474220000806,1,212190.85751562705,25,9,121453.14012564803
USGS-08385630,NM3518210477820060413,1,234690.70684906695,832,60,129769.09598587661
USGS-08385630,NM3520010461620060718,NA,NA,NA,NA,NA
USGS-08385630,NM3525310486320000211,9,258009.23532272223,1007,29,136825.64241733603
USGS-08385630,NM3530710473420180615,1,265383.248096179,616,4,142941.0075336978
USGS-08385630,NM3532810554820211019,2,346521.2264750336,1525,59,177688.15276431004
USGS-08385630,NM3534310555920210409,NA,NA,NA,NA,NA
USGS-08385630,NM3535510485220160406,2,277781.107625194,1058,12,151117.98083185783
USGS-08385630,NM3535710564020180302,2,356083.6168965178,1603,28,185322.25795923022
USGS-08385630,NM3548910490520160229,NA,NA,NA,NA,NA
USGS-08385630,NM3553410550120210509,NA,NA,NA,NA,NA
USGS-08385630,NM3553810546220150606,2,359795.4295112124,1910,45,194058.12729502068
USGS-08385630,NM3555610510819960606,2,347938.94345516583,1630,6,189363.4917125083
USGS-08385630,NM3570310559420000529,24,383782.3432122175,1872,1,211630.24964247242
USGS-08385630,NM3571510568020130530,7,409566.61163881986,2083,25,219324.15582860238
USGS-08385630,NM3584910555020020615,4,430629.9331176178,2110,12,225886.17582762794
USGS-08385630,NM3591110572720130610,4,430433.13275231724,2150,36,234995.44376301314
USGS-08385643,NM3391710415019950605,NA,NA,NA,NA,NA
USGS-08385643,NM3395910460319900628,NA,NA,NA,NA,NA
USGS-08385643,NM3405710474419980326,6,76367.03312325901,76,9,40943.56871796595
USGS-08385643,NM3408810440520110416,NA,NA,NA,NA,NA
USGS-08385643,NM3409310479420110527,1,84469.33077041834,365,27,51954.138096705894
USGS-08385643,NM3410910475620110627,8,79777.43200088634,121,3,47815.5550324892
USGS-08385643,NM3425610422820060423,8,67816.73328965581,44,5,41791.45465172884
USGS-08385643,NM3425910436319890310,6,68044.23920576717,378,14,42174.17977769831
USGS-08385643,NM3435410460419910326,NA,NA,NA,NA,NA
USGS-08385643,NM3436110411620110711,NA,NA,NA,NA,NA
USGS-08385643,NM3436510390420060422,NA,NA,NA,NA,NA
USGS-08385643,NM3437710409320110810,NA,NA,NA,NA,NA
USGS-08385643,NM3441610491620060415,1,138837.30211155667,573,36,77594.6438775396
USGS-08385643,NM3442710449919920221,4,98049.71814795947,500,6,56011.085795033076
USGS-08385643,NM3444110416719930315,4,93206.68296425685,452,29,57979.59823723296
USGS-08385643,NM3444410434820000217,27,110890.21412234883,562,2,59786.51559090014
USGS-08385643,NM3444710387920110410,NA,NA,NA,NA,NA
USGS-08385643,NM3450010404519940818,3,126163.64958372159,679,4,76992.21417234225
USGS-08385643,NM3454310482319900625,NA,NA,NA,NA,NA
USGS-08385643,NM3460510376020090304,2,159851.41524418612,791,33,95365.58987560887
USGS-08385643,NM3461110428620110618,8,131930.99601516867,696,355,83173.31523209547
USGS-08385643,NM3464910402220110412,NA,NA,NA,NA,NA
USGS-08385643,NM3466710390919890131,1,179909.0336155709,846,37,95982.1502563
USGS-08385643,NM3468310502120000309,NA,NA,NA,NA,NA
USGS-08385643,NM3473010506520000316,NA,NA,NA,NA,NA
USGS-08385643,NM3476310545920170209,3,298882.1824902367,1209,36,143220.38266888537
USGS-08385643,NM3478310407419990305,1,205862.8247412875,916,55,103754.35597585133
USGS-08385643,NM3478610492819880222,3,226261.60516285832,987,41,111129.52245093866
USGS-08385643,NM3485310410620150313,NA,NA,NA,NA,NA
USGS-08385643,NM3485810491220110401,2,238744.2931820304,1013,14,121433.92632869791
USGS-08385643,NM3487210425920110721,NA,NA,NA,NA,NA
USGS-08385643,NM3494710535420080624,2,285459.23631903937,1157,6,152120.39121277942
USGS-08385643,NM3498410525919880221,1,285494.91263383615,1146,79,151681.41467847268
USGS-08385643,NM3499410446619920319,1,216125.0081598943,951,11,125574.65496897815
USGS-08385643,NM3499910519320110507,NA,NA,NA,NA,NA
USGS-08385643,NM3511510474220000806,1,251845.50519918278,1088,9,144182.4656345771
USGS-08385643,NM3518210477820060413,1,274345.3545326227,1127,60,152532.2225478717
USGS-08385643,NM3520010461620060718,NA,NA,NA,NA,NA
USGS-08385643,NM3525310486320000211,9,297663.88300627796,1266,29,159492.55112461132
USGS-08385643,NM3530710473420180615,1,305037.8957797347,1279,4,165584.5008233454
USGS-08385643,NM3532810554820211019,2,386175.8741585894,1800,59,197225.87998632697
USGS-08385643,NM3534310555920210409,NA,NA,NA,NA,NA
USGS-08385643,NM3535510485220160406,2,317435.7553087498,1335,12,173758.4106933649
USGS-08385643,NM3535710564020180302,2,395738.26458007353,1886,28,204867.38775964742
USGS-08385643,NM3548910490520160229,NA,NA,NA,NA,NA
USGS-08385643,NM3553410550120210509,NA,NA,NA,NA,NA
USGS-08385643,NM3553810546220150606,2,399450.0771947682,2182,45,214862.88804790785
USGS-08385643,NM3555610510819960606,2,387593.59113872156,1915,6,211632.49817471637
USGS-08385643,NM3570310559420000529,24,423436.9908957732,2144,1,232087.04437497057
USGS-08385643,NM3571510568020130530,7,449221.2593223756,2356,25,239821.65279581747
USGS-08385643,NM3584910555020020615,4,470284.5808011736,2383,12,247145.38403125652
USGS-08385643,NM3591110572720130610,4,470087.78043587296,2423,36,256145.86082607845
USGS-08386000,NM3351710487719940702,3,68912.04342093125,452,5,45678.77530628501
USGS-08386000,NM3355410509020160724,1,95996.94725241554,817,24,63917.41531469998
USGS-08386000,NM3358010526419940630,NA,NA,NA,NA,NA
USGS-08386000,NM3359610441719980505,21,2232.3735927689004,4,5,573.0883740158126
USGS-08386000,NM3359610442719940414,14,2866.0502984426057,9,25,1951.9458972283812
USGS-08386000,NM3361010535120040515,40,119507.44341713109,982,49,76081.11875207392
USGS-08386000,NM3361110421520080314,NA,NA,NA,NA,NA
USGS-08386000,NM3361210436119940702,5,3940.808109778517,13,43,2867.2807285959843
USGS-08386000,NM3361210436119940702,5,3940.808109778517,2,1,2867.2807285959843
USGS-08386000,NM3361910489619990821,7,65592.37701525075,520,15,46270.34281043042
USGS-08386000,NM3362410524420190619,19,120287.60903274149,982,41,77635.42380290227
USGS-08386000,NM3364310494920110221,7,76501.57934243852,597,27,51765.440348536526
USGS-08386000,NM3364510435020070205,16,5172.566427555504,5,12,3779.6655706019815
USGS-08386000,NM3366710562920200804,3,180311.07071093144,1434,5,114887.07028021525
USGS-08386000,NM3366810474919940702,9,49373.48210006517,259,10,33862.77513684023
USGS-08386000,NM3367010433019880325,18,12619.528640191344,68,4,7823.33316318729
USGS-08386000,NM3367510467019940702,9,39713.37292539052,205,21,27849.430024650417
USGS-08386000,NM3367710436419980331,1,14868.244914954632,78,42,11100.436789923517
USGS-08386000,NM3368210446020000308,NA,NA,NA,NA,NA
USGS-08386000,NM3370010486420110601,1,69256.39765476075,627,8,46355.80715183346
USGS-08386000,NM3371610504919990929,1,94066.60156546527,840,22,63147.93325014973
USGS-08386000,NM3371710553319930616,1,171808.48477564493,1381,24,107035.7147268013
USGS-08386000,NM3373110566319940629,8,182924.87121882083,1489,26,117887.36468475626
USGS-08386000,NM3375910483320110720,3,81023.95630345761,746,5,45054.29209598493
USGS-08386000,NM3376710554819890523,2,170599.4853994774,1334,25,107086.76529941052
USGS-08386000,NM3378610518819940418,2,122645.86190313924,1075,38,77865.59462656555
USGS-08386000,NM3379210504119950515,5,99199.44734442861,714,51,63469.73648953103
USGS-08386000,NM3379610486320060518,2,80638.35293435065,919,26,50151.459723246044
USGS-08386000,NM3382110546320090515,5,144803.47240725879,1151,21,93562.39885617995
USGS-08386000,NM3382210542220080626,5,147189.29917909508,1151,5,94739.1071148563
USGS-08386000,NM3382410486419980505,23,76141.72105224089,780,1,50742.27481571767
USGS-08386000,NM3382410486419980505,23,76141.72105224089,826,40,50742.27481571767
USGS-08386000,NM3383510479120070315,7,68705.28544173807,693,8,47163.969975486274
USGS-08386000,NM3385110472520000209,7,61578.165548876306,551,68,42200.05824114928
USGS-08386000,NM3385310529920080407,6,111805.07134958403,1074,19,74368.49217780637
USGS-08386000,NM3385710487919940806,5,82996.70370849904,916,12,54113.46931464711
USGS-08386000,NM3389410554720090716,NA,NA,NA,NA,NA
USGS-08386000,NM3391210515920080315,3,115405.47675972072,1234,8,79700.34019232416
USGS-08386000,NM3391210548419930525,2,160194.0162351935,1182,19,108332.16837040671
USGS-08386000,NM3391710415019950605,NA,NA,NA,NA,NA
USGS-08386000,NM3392010536819960613,1,146297.36343315823,1150,40,97800.37409958031
USGS-08386000,NM3392610528320090515,7,134489.7555143022,1101,13,88492.13031933038
USGS-08386000,NM3395410483920090618,1,89877.53209953867,821,9,58175.19219413735
USGS-08386000,NM3395710531019930329,NA,NA,NA,NA,NA
USGS-08386000,NM3395910460319900628,NA,NA,NA,NA,NA
USGS-08386000,NM3397510539020060518,2,147677.88556386644,1401,4,98981.22048394152
USGS-08386000,NM3401510542519940701,1,163217.25834657214,1483,23,106803.00699377056
USGS-08386000,NM3405710474419980326,6,118281.59970065222,1258,9,60776.16961322661
USGS-08386000,NM3408810440520110416,NA,NA,NA,NA,NA
USGS-08386000,NM3409310479420110527,1,126383.89734781155,1419,27,69682.72056196693
USGS-08386000,NM3410910475620110627,8,121691.99857827956,1317,3,65789.664115436
USGS-08386000,NM3419810574419960312,1,215022.44617409803,1675,49,141458.68189219516
USGS-08386000,NM3420410576620010421,1,218422.59948682776,1675,17,144698.9714742939
USGS-08386000,NM3425010566719940418,1,212976.77592675015,1665,14,139145.27799705698
USGS-08386000,NM3425610422820060423,8,109731.29986704903,1558,5,73828.28704291342
USGS-08386000,NM3425910436319890310,6,109958.8057831604,1473,14,72371.48307864214
USGS-08386000,NM3435410460419910326,NA,NA,NA,NA,NA
USGS-08386000,NM3436110411620110711,NA,NA,NA,NA,NA
USGS-08386000,NM3436510390420060422,NA,NA,NA,NA,NA
USGS-08386000,NM3437710409320110810,NA,NA,NA,NA,NA
USGS-08386000,NM3441610491620060415,1,180751.86868894988,1816,36,100806.2577580404
USGS-08386000,NM3442710449919920221,4,139964.28472535269,1742,6,85785.46802493445
USGS-08386000,NM3444110416719930315,4,135121.24954165006,1690,29,90083.03769077921
USGS-08386000,NM3444410434820000217,27,152804.78069974206,1804,2,90985.22318021872
USGS-08386000,NM3444710387920110410,NA,NA,NA,NA,NA
USGS-08386000,NM3450010404519940818,3,168078.2161611148,1920,4,108779.5871970145
USGS-08386000,NM3454310482319900625,NA,NA,NA,NA,NA
USGS-08386000,NM3460510376020090304,2,201765.98182157933,2032,33,126687.33539219161
USGS-08386000,NM3461110428620110618,8,173845.56259256185,1937,355,114990.3969245273
USGS-08386000,NM3464910402220110412,NA,NA,NA,NA,NA
USGS-08386000,NM3466710390919890131,1,221823.60019296414,2087,37,128018.68030449233
USGS-08386000,NM3468310502120000309,NA,NA,NA,NA,NA
USGS-08386000,NM3473010506520000316,NA,NA,NA,NA,NA
USGS-08386000,NM3476310545920170209,3,340796.7490676299,2405,36,162789.14372061638
USGS-08386000,NM3478310407419990305,1,247777.39131868072,2153,55,135883.29451337506
USGS-08386000,NM3478610492819880222,3,268176.17174025154,2224,41,138155.65363349655
USGS-08386000,NM3485310410620150313,NA,NA,NA,NA,NA
USGS-08386000,NM3485810491220110401,2,280658.85975942365,2250,14,147877.63128153927
USGS-08386000,NM3487210425920110721,NA,NA,NA,NA,NA
USGS-08386000,NM3494710535420080624,2,327373.8028964326,2398,6,174061.45773929905
USGS-08386000,NM3498410525919880221,1,327409.47921122937,2387,79,174806.22458645902
USGS-08386000,NM3499410446619920319,1,258039.57473728753,2188,11,156130.4539161806
USGS-08386000,NM3499910519320110507,NA,NA,NA,NA,NA
USGS-08386000,NM3511510474220000806,1,293760.07177657605,2329,9,172883.3713557914
USGS-08386000,NM3518210477820060413,1,316259.9211100159,2369,60,181258.90903597773
USGS-08386000,NM3520010461620060718,NA,NA,NA,NA,NA
USGS-08386000,NM3525310486320000211,9,339578.4495836712,2496,29,187968.59098339532
USGS-08386000,NM3530710473420180615,1,346952.4623571279,2509,4,193976.6165808816
USGS-08386000,NM3532810554820211019,2,428090.44073598256,3032,59,219890.84121749317
USGS-08386000,NM3534310555920210409,NA,NA,NA,NA,NA
USGS-08386000,NM3535510485220160406,2,359350.32188614295,2565,12,202103.33719193062
USGS-08386000,NM3535710564020180302,2,437652.83115746675,3107,28,227464.58606259504
USGS-08386000,NM3548910490520160229,NA,NA,NA,NA,NA
USGS-08386000,NM3553410550120210509,NA,NA,NA,NA,NA
USGS-08386000,NM3553810546220150606,2,441364.6437721614,3414,45,239459.45485306956
USGS-08386000,NM3555610510819960606,2,429508.1577161148,3134,6,239013.461907301
USGS-08386000,NM3570310559420000529,24,465351.55747316644,3376,1,255998.77844383143
USGS-08386000,NM3571510568020130530,7,491135.8258997688,3588,25,263756.89279988606
USGS-08386000,NM3584910555020020615,4,512199.14737856673,3615,12,272404.62500401837
USGS-08386000,NM3591110572720130610,4,512002.3470132662,3655,36,280888.88430758135
USGS-08386505,NM3340210587120210426,NA,NA,NA,NA,NA
USGS-08386505,NM3341910582920120604,1,9724.30215875332,6,29,6775.108211315496
USGS-08387000,NM3319210567219960420,2,15683.966532565126,36,40,11782.823937722238
USGS-08387000,NM3333310563620110403,1,1070.1883785284508,1,11,518.5918259316754
USGS-08387000,NM3338410559720000507,NA,NA,NA,NA,NA
USGS-08387000,NM3340210587120210426,NA,NA,NA,NA,NA
USGS-08387000,NM3341910582920120604,1,20245.50706706238,55,29,14877.573395670051
USGS-08387550,NM3341910582920120604,1,0,1,28,0
USGS-08387575,NM3341910582920120604,NA,NA,NA,NA,NA
USGS-08387600,NM3341910582920120604,1,0,2,57,18.210618813120462
USGS-08389055,NM3340210587120210426,5,39945.24772004758,1,18,31369.819400472425
USGS-08389055,NM3341910582920120604,32,22834.758716399505,35,1,17116.63284189532
USGS-08389055,NM3353810550319990114,NA,NA,NA,NA,NA
USGS-08390020,NM3319210567219960420,2,58957.7328781934,240,40,38796.20556106495
USGS-08390020,NM3326510554820110112,NA,NA,NA,NA,NA
USGS-08390020,NM3330110523720110628,3,0,16,25,0
USGS-08390020,NM3333310563620110403,6,27062.553830256125,97,53,21917.096224975834
USGS-08390020,NM3338410559720000507,3,31848.766934444284,79,208,26521.239309809363
USGS-08390020,NM3340210587120210426,5,70033.16634027347,286,18,50418.13022950626
USGS-08390020,NM3340510523019940218,NA,NA,NA,NA,NA
USGS-08390020,NM3341910582920120604,42,45154.674656787036,154,5,35939.092958613
USGS-08390020,NM3353810550319990114,9,33255.77386145682,66,1,27454.900806481262
USGS-08390020,NM3358510552620180412,4,40911.13489179663,136,95,32414.62952525999
USGS-08390020,NM3361010535120040515,14,34278.72460501632,67,84,23354.264259033338
USGS-08390020,NM3366710562920200804,NA,NA,NA,NA,NA
USGS-08390500,NM3318310530520050501,NA,NA,NA,NA,NA
USGS-08390500,NM3319210567219960420,2,118977.00895626648,413,40,74093.44227926304
USGS-08390500,NM3320710540119940124,9,87816.35845800546,56,16,41076.18821272436
USGS-08390500,NM3321410550219981113,NA,NA,NA,NA,NA
USGS-08390500,NM3322510529920060404,5,82449.90622179533,128,1,39769.39961953254
USGS-08390500,NM3324310535220090515,8,85279.27816893096,151,22,45380.96013833922
USGS-08390500,NM3326010512119950623,4,40353.11750484021,90,54,24569.215839553442
USGS-08390500,NM3326310509319890419,3,38763.32811496127,84,5,23525.261026151675
USGS-08390500,NM3326510554820110112,NA,NA,NA,NA,NA
USGS-08390500,NM3328910506920080618,8,32995.051451703526,71,7,18389.077515233552
USGS-08390500,NM3329110544820020323,21,74711.07955144053,155,43,43975.92663928728
